BYYY,BM,BD,BH,EYYY,EM,ED,EH,SST,SSTANOM,HOTSPOT,DHW,Lat,Lon,Reef_Name,
2012,2,2,3,2012,2,6,5,26.4,0.14,0,0,18,-67.5,Puerto,Rico
2012,2,6,5,2012,2,9,4,26.4,0.2,0,0,18,-67.5,Puerto,Rico
2012,2,9,4,2012,2,13,3,26.2,0.08,0,0,18,-67.5,Puerto,Rico
2012,2,13,3,2012,2,16,5,26.3,0.21,0,0,18,-67.5,Puerto,Rico
2012,2,16,5,2012,2,20,3,26.3,0.24,0,0,18,-67.5,Puerto,Rico
2012,2,20,3,2012,2,23,3,26.4,0.36,0,0,18,-67.5,Puerto,Rico
2012,2,23,3,2012,2,27,5,26.3,0.29,0,0,18,-67.5,Puerto,Rico
2012,2,27,5,2012,3,1,3,26,0.01,0,0,18,-67.5,Puerto,Rico
2012,3,1,3,2012,3,5,5,26.2,0.24,0,0,18,-67.5,Puerto,Rico
2012,3,5,5,2012,3,8,5,26.2,0.26,0,0,18,-67.5,Puerto,Rico
2012,3,8,5,2012,3,12,3,26.1,0.19,0,0,18,-67.5,Puerto,Rico
2012,3,12,3,2012,3,15,5,26.2,0.29,0,0,18,-67.5,Puerto,Rico
2012,3,15,5,2012,3,19,3,26.1,0.14,0,0,18,-67.5,Puerto,Rico
2012,3,19,3,2012,3,22,3,26.2,0.2,0,0,18,-67.5,Puerto,Rico
2012,3,22,3,2012,3,26,5,26.4,0.35,0,0,18,-67.5,Puerto,Rico
2012,3,26,5,2012,3,29,3,26.6,0.51,0,0,18,-67.5,Puerto,Rico
2012,3,29,3,2012,4,2,3,26.6,0.45,0,0,18,-67.5,Puerto,Rico
2012,4,2,3,2012,4,5,5,26.5,0.32,0,0,18,-67.5,Puerto,Rico
2012,4,5,5,2012,4,9,3,26.9,0.66,0,0,18,-67.5,Puerto,Rico
2012,4,9,3,2012,4,12,5,27,0.73,0,0,18,-67.5,Puerto,Rico
2012,4,12,5,2012,4,16,4,27,0.65,0,0,18,-67.5,Puerto,Rico
2012,4,16,4,2012,4,19,3,26.9,0.47,0,0,18,-67.5,Puerto,Rico
2012,4,19,3,2012,4,23,4,26.9,0.36,0,0,18,-67.5,Puerto,Rico
2012,4,23,4,2012,4,26,4,26.9,0.28,0,0,18,-67.5,Puerto,Rico
2012,4,26,4,2012,4,29,20,27.4,0.7,0,0,18,-67.5,Puerto,Rico
2012,4,29,20,2012,5,3,4,27.1,0.29,0,0,18,-67.5,Puerto,Rico
2012,5,3,4,2012,5,7,3,27.2,0.29,0,0,18,-67.5,Puerto,Rico
2012,5,7,3,2012,5,10,4,27.6,0.61,0,0,18,-67.5,Puerto,Rico
2012,5,10,4,2012,5,14,4,27.7,0.6,0,0,18,-67.5,Puerto,Rico
2012,5,14,4,2012,5,17,3,27.8,0.66,0,0,18,-67.5,Puerto,Rico
2012,5,17,3,2012,5,21,4,27.9,0.71,0,0,18,-67.5,Puerto,Rico
2012,5,21,4,2012,5,24,4,27.9,0.67,0,0,18,-67.5,Puerto,Rico
2012,5,24,4,2012,5,28,3,27.8,0.52,0,0,18,-67.5,Puerto,Rico
2012,5,28,3,2012,5,31,4,28,0.68,0,0,18,-67.5,Puerto,Rico
2012,5,31,4,2012,6,4,3,27.7,0.33,0,0,18,-67.5,Puerto,Rico
2012,6,4,3,2012,6,7,3,28.1,0.69,0,0,18,-67.5,Puerto,Rico
2012,6,7,3,2012,6,11,4,28.3,0.84,0,0,18,-67.5,Puerto,Rico
2012,6,11,4,2012,6,14,3,27.9,0.4,0,0,18,-67.5,Puerto,Rico
2012,6,14,3,2012,6,18,4,28.4,0.87,0,0,18,-67.5,Puerto,Rico
2012,6,18,4,2012,6,21,4,28.4,0.85,0,0,18,-67.5,Puerto,Rico
2012,6,21,4,2012,6,25,3,28,0.43,0,0,18,-67.5,Puerto,Rico
2012,6,25,3,2012,6,28,4,28.1,0.51,0,0,18,-67.5,Puerto,Rico
2012,6,28,4,2012,7,2,3,28.1,0.48,0,0,18,-67.5,Puerto,Rico
2012,7,2,3,2012,7,5,3,28.2,0.56,0,0,18,-67.5,Puerto,Rico
2012,7,5,3,2012,7,9,4,27.9,0.23,0,0,18,-67.5,Puerto,Rico
2012,7,9,4,2012,7,12,3,27.9,0.21,0,0,18,-67.5,Puerto,Rico
2012,7,12,3,2012,7,16,4,28.5,0.77,0,0,18,-67.5,Puerto,Rico
2012,7,16,4,2012,7,19,4,28.2,0.44,0,0,18,-67.5,Puerto,Rico
2012,7,19,4,2012,7,23,3,28.6,0.78,0.1,0,18,-67.5,Puerto,Rico
2012,7,23,3,2012,7,26,4,28.4,0.55,0,0,18,-67.5,Puerto,Rico
2012,7,26,4,2012,7,30,4,28.2,0.29,0,0,18,-67.5,Puerto,Rico
2012,7,30,4,2012,8,2,0,28.4,0.45,0,0,18,-67.5,Puerto,Rico
2012,8,2,0,2012,8,6,4,28.5,0.5,0,0,18,-67.5,Puerto,Rico
2012,8,6,4,2012,8,9,3,28.5,0.46,0,0,18,-67.5,Puerto,Rico
2012,8,9,3,2012,8,13,4,28.5,0.41,0,0,18,-67.5,Puerto,Rico
2012,8,13,4,2012,8,16,5,28.4,0.27,0,0,18,-67.5,Puerto,Rico
2012,8,16,5,2012,8,20,3,28.5,0.32,0,0,18,-67.5,Puerto,Rico
2012,8,20,3,2012,8,23,4,28.6,0.38,0.1,0,18,-67.5,Puerto,Rico
2012,8,23,4,2012,8,27,4,28.6,0.33,0.1,0,18,-67.5,Puerto,Rico
2012,8,27,4,2012,8,30,3,28.2,-0.11,0,0,18,-67.5,Puerto,Rico
2012,8,30,3,2012,9,3,5,28.7,0.34,0.2,0,18,-67.5,Puerto,Rico
2012,9,3,5,2012,9,6,3,28.7,0.3,0.2,0,18,-67.5,Puerto,Rico
2012,9,6,3,2012,9,10,4,29.3,0.85,0.8,0,18,-67.5,Puerto,Rico
2012,9,10,4,2012,9,13,5,29.3,0.81,0.8,0,18,-67.5,Puerto,Rico
2012,9,13,5,2012,9,17,3,29.5,1,1,0.5,18,-67.5,Puerto,Rico
2012,9,17,3,2012,9,20,5,29.6,1.1,1.1,1.05,18,-67.5,Puerto,Rico
2012,9,20,5,2012,9,24,3,29.4,0.9,0.9,1.05,18,-67.5,Puerto,Rico
2012,9,24,3,2012,9,27,3,29.4,0.9,0.9,1.05,18,-67.5,Puerto,Rico
2012,9,27,3,2012,10,1,5,29.5,1,1,1.55,18,-67.5,Puerto,Rico
2012,10,1,5,2012,10,4,3,29.5,1,1,2.05,18,-67.5,Puerto,Rico
2012,10,4,3,2012,10,8,5,29.4,0.9,0.9,2.05,18,-67.5,Puerto,Rico
2012,10,8,5,2012,10,11,5,29.6,1.1,1.1,2.6,18,-67.5,Puerto,Rico
2012,10,11,5,2012,10,15,3,29.6,1.11,1.1,3.15,18,-67.5,Puerto,Rico
2012,10,15,3,2012,10,18,5,29.2,0.73,0.7,3.15,18,-67.5,Puerto,Rico
2012,10,18,5,2012,10,22,3,29.2,0.75,0.7,3.15,18,-67.5,Puerto,Rico
2012,10,22,3,2012,10,25,3,29.2,0.77,0.7,3.15,18,-67.5,Puerto,Rico
2012,10,25,3,2012,10,29,2,29.1,0.7,0.6,3.15,18,-67.5,Puerto,Rico
2012,10,29,2,2012,11,1,3,29.1,0.72,0.6,3.15,18,-67.5,Puerto,Rico
2012,11,1,3,2012,11,5,5,29.1,0.74,0.6,3.15,18,-67.5,Puerto,Rico
2012,11,5,5,2012,11,8,3,29,0.66,0.5,3.15,18,-67.5,Puerto,Rico
2012,11,8,3,2012,11,12,3,29.1,0.79,0.6,3.15,18,-67.5,Puerto,Rico
2012,11,12,3,2012,11,15,5,28.9,0.63,0.4,3.15,18,-67.5,Puerto,Rico
2012,11,15,5,2012,11,19,4,29,0.87,0.5,3.15,18,-67.5,Puerto,Rico
2012,11,19,4,2012,11,22,3,28.9,0.87,0.4,3.15,18,-67.5,Puerto,Rico
2012,11,22,3,2012,11,26,5,29,1.1,0.5,3.15,18,-67.5,Puerto,Rico
2012,11,26,5,2012,11,29,3,29,1.2,0.5,3.15,18,-67.5,Puerto,Rico
2012,11,29,3,2012,12,3,4,28.6,0.93,0.1,3.15,18,-67.5,Puerto,Rico
2012,12,3,4,2012,12,6,5,28.6,1.03,0.1,3.15,18,-67.5,Puerto,Rico
2012,12,6,5,2012,12,10,3,28.5,1.07,0,2.65,18,-67.5,Puerto,Rico
2012,12,10,3,2012,12,13,5,28.3,0.97,0,2.1,18,-67.5,Puerto,Rico
2012,12,13,5,2012,12,17,4,28.1,0.86,0,2.1,18,-67.5,Puerto,Rico
2012,12,17,4,2012,12,20,4,28,0.82,0,2.1,18,-67.5,Puerto,Rico
2012,12,20,4,2012,12,24,5,27.9,0.79,0,1.6,18,-67.5,Puerto,Rico
2012,12,24,5,2012,12,27,3,27.9,0.85,0,1.1,18,-67.5,Puerto,Rico
2012,12,27,3,2012,12,31,3,27.7,0.73,0,1.1,18,-67.5,Puerto,Rico
2012,12,31,3,2013,1,3,5,27.7,0.77,0,0.55,18,-67.5,Puerto,Rico
2013,1,3,5,2013,1,7,3,27.4,0.55,0,0,18,-67.5,Puerto,Rico
2013,1,7,3,2013,1,10,5,27.4,0.6,0,0,18,-67.5,Puerto,Rico
2013,1,10,5,2013,1,14,4,27.3,0.58,0,0,18,-67.5,Puerto,Rico
2013,1,14,4,2013,1,17,3,27.2,0.54,0,0,18,-67.5,Puerto,Rico
2013,1,17,3,2013,1,21,5,27.2,0.62,0,0,18,-67.5,Puerto,Rico
2013,1,21,5,2013,1,24,3,27.1,0.58,0,0,18,-67.5,Puerto,Rico
2013,1,24,3,2013,1,28,3,27.1,0.66,0,0,18,-67.5,Puerto,Rico
2013,1,28,3,2013,1,31,5,26.9,0.52,0,0,18,-67.5,Puerto,Rico
2013,1,31,5,2013,2,4,3,26.7,0.4,0,0,18,-67.5,Puerto,Rico
2013,2,4,3,2013,2,7,5,26.7,0.46,0,0,18,-67.5,Puerto,Rico
2013,2,7,5,2013,2,11,4,26.6,0.44,0,0,18,-67.5,Puerto,Rico
2013,2,11,4,2013,2,14,3,26.3,0.2,0,0,18,-67.5,Puerto,Rico
2013,2,14,3,2013,2,18,5,26.4,0.33,0,0,18,-67.5,Puerto,Rico
2013,2,18,5,2013,2,21,4,26.2,0.15,0,0,18,-67.5,Puerto,Rico
2013,2,21,4,2013,2,25,3,26.3,0.28,0,0,18,-67.5,Puerto,Rico
2013,2,25,3,2013,2,28,5,26.3,0.3,0,0,18,-67.5,Puerto,Rico
2013,2,28,5,2013,3,4,3,26.3,0.32,0,0,18,-67.5,Puerto,Rico
2013,3,4,3,2013,3,7,5,26,0.04,0,0,18,-67.5,Puerto,Rico
2013,3,7,5,2013,3,11,4,26.3,0.37,0,0,18,-67.5,Puerto,Rico
2013,3,11,4,2013,3,14,3,26,0.09,0,0,18,-67.5,Puerto,Rico
2013,3,14,3,2013,3,18,5,26.1,0.16,0,0,18,-67.5,Puerto,Rico
2013,3,18,5,2013,3,21,3,26.2,0.22,0,0,18,-67.5,Puerto,Rico
2013,3,21,3,2013,3,25,3,26.4,0.37,0,0,18,-67.5,Puerto,Rico
2013,3,25,3,2013,3,28,5,26.7,0.63,0,0,18,-67.5,Puerto,Rico
2013,3,28,5,2013,4,1,3,26.6,0.48,0,0,18,-67.5,Puerto,Rico
2013,4,1,3,2013,4,4,5,26.5,0.34,0,0,18,-67.5,Puerto,Rico
2013,4,4,5,2013,4,8,4,26.8,0.59,0,0,18,-67.5,Puerto,Rico
2013,4,8,4,2013,4,11,3,26.9,0.65,0,0,18,-67.5,Puerto,Rico
2013,4,11,3,2013,4,15,4,27,0.7,0,0,18,-67.5,Puerto,Rico
2013,4,15,4,2013,4,18,4,26.9,0.52,0,0,18,-67.5,Puerto,Rico
2013,4,18,4,2013,4,22,3,27.2,0.71,0,0,18,-67.5,Puerto,Rico
2013,4,22,3,2013,4,25,4,27.1,0.53,0,0,18,-67.5,Puerto,Rico
2013,4,25,4,2013,4,29,3,27.4,0.73,0,0,18,-67.5,Puerto,Rico
2013,4,29,3,2013,5,2,3,27.4,0.65,0,0,18,-67.5,Puerto,Rico
2013,5,2,3,2013,5,6,4,27.5,0.64,0,0,18,-67.5,Puerto,Rico
2013,5,6,4,2013,5,9,3,27.6,0.66,0,0,18,-67.5,Puerto,Rico
2013,5,9,3,2013,5,13,4,28,0.95,0,0,18,-67.5,Puerto,Rico
2013,5,13,4,2013,5,16,4,28.3,1.19,0,0,18,-67.5,Puerto,Rico
2013,5,16,4,2013,5,20,3,28,0.84,0,0,18,-67.5,Puerto,Rico
2013,5,20,3,2013,5,23,4,28.1,0.9,0,0,18,-67.5,Puerto,Rico
2013,5,23,4,2013,5,27,3,27.8,0.55,0,0,18,-67.5,Puerto,Rico
2013,5,27,3,2013,5,30,3,28,0.71,0,0,18,-67.5,Puerto,Rico
2013,5,30,3,2013,6,3,4,27.3,-0.05,0,0,18,-67.5,Puerto,Rico
2013,6,3,4,2013,6,6,3,27.6,0.22,0,0,18,-67.5,Puerto,Rico
2013,6,6,3,2013,6,10,4,27.9,0.46,0,0,18,-67.5,Puerto,Rico
2013,6,10,4,2013,6,13,4,27.9,0.43,0,0,18,-67.5,Puerto,Rico
2013,6,13,4,2013,6,17,3,27.7,0.19,0,0,18,-67.5,Puerto,Rico
2013,6,17,3,2013,6,20,4,27.4,-0.13,0,0,18,-67.5,Puerto,Rico
2013,6,20,4,2013,6,24,3,27.9,0.34,0,0,18,-67.5,Puerto,Rico
2013,6,24,3,2013,6,27,3,28.1,0.52,0,0,18,-67.5,Puerto,Rico
2013,6,27,3,2013,7,1,4,27.9,0.29,0,0,18,-67.5,Puerto,Rico
2013,7,1,4,2013,7,4,3,28.1,0.47,0,0,18,-67.5,Puerto,Rico
2013,7,4,3,2013,7,8,4,28.1,0.45,0,0,18,-67.5,Puerto,Rico
2013,7,8,4,2013,7,11,4,28.1,0.43,0,0,18,-67.5,Puerto,Rico
2013,7,11,4,2013,7,15,3,28.2,0.5,0,0,18,-67.5,Puerto,Rico
2013,7,15,3,2013,7,18,4,28.4,0.66,0,0,18,-67.5,Puerto,Rico
2013,7,18,4,2013,7,22,3,28.2,0.41,0,0,18,-67.5,Puerto,Rico
2013,7,22,3,2013,7,25,3,28.3,0.47,0,0,18,-67.5,Puerto,Rico
2013,7,25,3,2013,7,29,4,28.4,0.52,0,0,18,-67.5,Puerto,Rico
2013,7,29,4,2013,8,1,3,28.7,0.78,0.2,0,18,-67.5,Puerto,Rico
2013,8,1,3,2013,8,5,4,28.8,0.83,0.3,0,18,-67.5,Puerto,Rico
2013,8,5,4,2013,8,8,4,28.8,0.79,0.3,0,18,-67.5,Puerto,Rico
2013,8,8,4,2013,8,12,3,29,0.94,0.5,0,18,-67.5,Puerto,Rico
2013,8,12,3,2013,8,15,4,28.6,0.5,0.1,0,18,-67.5,Puerto,Rico
2013,8,15,4,2013,8,19,3,28.9,0.75,0.4,0,18,-67.5,Puerto,Rico
2013,8,19,3,2013,8,22,3,29,0.81,0.5,0,18,-67.5,Puerto,Rico
2013,8,22,3,2013,8,26,4,28.6,0.36,0.1,0,18,-67.5,Puerto,Rico
2013,8,26,4,2013,8,29,3,28.9,0.62,0.4,0,18,-67.5,Puerto,Rico
2013,8,29,3,2013,9,2,5,29,0.67,0.5,0,18,-67.5,Puerto,Rico
2013,9,2,5,2013,9,5,4,29,0.63,0.5,0,18,-67.5,Puerto,Rico
2013,9,5,4,2013,9,9,3,28.6,0.18,0.1,0,18,-67.5,Puerto,Rico
2013,9,9,3,2013,9,12,5,28.3,-0.16,0,0,18,-67.5,Puerto,Rico
2013,9,12,5,2013,9,16,3,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2013,9,16,3,2013,9,19,5,29.3,0.8,0.8,0,18,-67.5,Puerto,Rico
2013,9,19,5,2013,9,23,3,29.4,0.9,0.9,0,18,-67.5,Puerto,Rico
2013,9,23,3,2013,9,26,3,29.6,1.1,1.1,0.55,18,-67.5,Puerto,Rico
2013,9,26,3,2013,9,30,5,29.6,1.1,1.1,1.1,18,-67.5,Puerto,Rico
2013,9,30,5,2013,10,3,3,29.5,1,1,1.6,18,-67.5,Puerto,Rico
2013,10,3,3,2013,10,7,3,29.7,1.2,1.2,2.2,18,-67.5,Puerto,Rico
2013,10,7,3,2013,10,10,5,29.6,1.1,1.1,2.75,18,-67.5,Puerto,Rico
2013,10,10,5,2013,10,14,3,29.4,0.9,0.9,2.75,18,-67.5,Puerto,Rico
2013,10,14,3,2013,10,17,5,29.4,0.91,0.9,2.75,18,-67.5,Puerto,Rico
2013,10,17,5,2013,10,21,3,29.4,0.94,0.9,2.75,18,-67.5,Puerto,Rico
2013,10,21,3,2013,10,24,3,29.4,0.96,0.9,2.75,18,-67.5,Puerto,Rico
2013,10,24,3,2013,10,28,5,29.3,0.88,0.8,2.75,18,-67.5,Puerto,Rico
2013,10,28,5,2013,10,31,3,29.3,0.9,0.8,2.75,18,-67.5,Puerto,Rico
2013,10,31,3,2013,11,4,3,29.1,0.73,0.6,2.75,18,-67.5,Puerto,Rico
2013,11,4,3,2013,11,7,5,29.1,0.75,0.6,2.75,18,-67.5,Puerto,Rico
2013,11,7,16,2013,11,11,3,29,0.67,0.5,2.75,18,-67.5,Puerto,Rico
2013,11,11,3,2013,11,14,5,28.8,0.49,0.3,2.75,18,-67.5,Puerto,Rico
2013,11,14,5,2013,11,18,3,28.6,0.4,0.1,2.75,18,-67.5,Puerto,Rico
2013,11,18,3,2013,11,21,3,28.5,0.4,0,2.75,18,-67.5,Puerto,Rico
2013,11,21,3,2013,11,25,5,28.4,0.43,0,2.75,18,-67.5,Puerto,Rico
2013,11,25,5,2013,11,28,3,28.3,0.43,0,2.75,18,-67.5,Puerto,Rico
2013,11,28,3,2013,12,2,3,28.2,0.47,0,2.75,18,-67.5,Puerto,Rico
2013,12,2,3,2013,12,5,5,28.1,0.47,0,2.75,18,-67.5,Puerto,Rico
2013,12,5,5,2013,12,9,4,27.8,0.3,0,2.75,18,-67.5,Puerto,Rico
2013,12,9,4,2013,12,12,5,27.7,0.3,0,2.75,18,-67.5,Puerto,Rico
2013,12,12,5,2013,12,16,3,27.3,0.02,0,2.75,18,-67.5,Puerto,Rico
2013,12,16,3,2013,12,19,4,27.5,0.28,0,2.2,18,-67.5,Puerto,Rico
2013,12,19,4,2013,12,23,5,27.5,0.35,0,1.65,18,-67.5,Puerto,Rico
2013,12,23,5,2013,12,26,3,27.3,0.21,0,1.15,18,-67.5,Puerto,Rico
2013,12,26,3,2013,12,30,5,27.3,0.29,0,0.55,18,-67.5,Puerto,Rico
2013,12,30,5,2014,1,2,5,27.2,0.25,0,0,18,-67.5,Puerto,Rico
2014,1,2,5,2014,1,6,4,27.2,0.33,0,0,18,-67.5,Puerto,Rico
2014,1,6,4,2014,1,9,5,27.1,0.28,0,0,18,-67.5,Puerto,Rico
2014,1,9,5,2014,1,13,3,26.9,0.16,0,0,18,-67.5,Puerto,Rico
2014,1,13,3,2014,1,15,22,26.9,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,16,22,2014,1,20,5,26.8,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,20,5,2014,1,23,3,26.8,0.26,0,0,18,-67.5,Puerto,Rico
2014,1,23,3,2014,1,27,5,26.9,0.44,0,0,18,-67.5,Puerto,Rico
2014,1,27,5,2014,1,30,4,26.6,0.2,0,0,18,-67.5,Puerto,Rico
2014,1,30,4,2014,2,3,3,26.7,0.38,0,0,18,-67.5,Puerto,Rico
2014,2,3,3,2014,2,6,5,26.6,0.34,0,0,18,-67.5,Puerto,Rico
2014,2,6,5,2014,2,10,3,26.6,0.42,0,0,18,-67.5,Puerto,Rico
2014,2,10,3,2014,2,13,3,26.6,0.48,0,0,18,-67.5,Puerto,Rico
2014,2,13,3,2014,2,17,5,26.6,0.52,0,0,18,-67.5,Puerto,Rico
2014,2,17,5,2014,2,20,3,26.6,0.54,0,0,18,-67.5,Puerto,Rico
2014,2,20,3,2014,2,24,5,26.5,0.47,0,0,18,-67.5,Puerto,Rico
2014,2,24,5,2014,2,27,4,26.5,0.49,0,0,18,-67.5,Puerto,Rico
2014,2,27,4,2014,3,3,3,26.5,0.52,0,0,18,-67.5,Puerto,Rico
2014,3,3,3,2014,3,6,5,26.5,0.54,0,0,18,-67.5,Puerto,Rico
2014,3,6,5,2014,3,10,3,26.7,0.77,0,0,18,-67.5,Puerto,Rico
2014,3,10,3,2014,3,13,3,26.6,0.69,0,0,18,-67.5,Puerto,Rico
2014,3,13,3,2014,3,17,4,26.6,0.67,0,0,18,-67.5,Puerto,Rico
2014,3,17,4,2014,3,20,3,26.7,0.74,0,0,18,-67.5,Puerto,Rico
2014,3,20,3,2014,3,24,5,26.7,0.68,0,0,18,-67.5,Puerto,Rico
2014,3,24,5,2014,3,27,4,26.5,0.45,0,0,18,-67.5,Puerto,Rico
2014,3,27,4,2014,3,31,3,26.9,0.79,0,0,18,-67.5,Puerto,Rico
2014,3,31,3,2014,4,3,4,26.8,0.65,0,0,18,-67.5,Puerto,Rico
2014,4,3,4,2014,4,7,3,26.9,0.7,0,0,18,-67.5,Puerto,Rico
2014,4,7,3,2014,4,10,3,27,0.76,0,0,18,-67.5,Puerto,Rico
2014,4,10,3,2014,4,14,4,26.9,0.61,0,0,18,-67.5,Puerto,Rico
2014,4,14,4,2014,4,17,3,27.1,0.75,0,0,18,-67.5,Puerto,Rico
2014,4,17,3,2014,4,21,5,27.2,0.74,0,0,18,-67.5,Puerto,Rico
2014,4,21,5,2014,4,24,4,27,0.46,0,0,18,-67.5,Puerto,Rico
2014,4,24,4,2014,4,28,3,27.3,0.65,0,0,18,-67.5,Puerto,Rico
2014,4,28,3,2014,5,1,4,27.3,0.57,0,0,18,-67.5,Puerto,Rico
2014,5,1,4,2014,5,5,3,27.3,0.47,0,0,18,-67.5,Puerto,Rico
2014,5,5,3,2014,5,8,4,27.7,0.79,0,0,18,-67.5,Puerto,Rico
2014,5,8,4,2014,5,12,4,27.7,0.68,0,0,18,-67.5,Puerto,Rico
2014,5,12,4,2014,5,15,3,27.5,0.4,0,0,18,-67.5,Puerto,Rico
2014,5,15,3,2014,5,19,4,27.5,0.35,0,0,18,-67.5,Puerto,Rico
2014,5,19,4,2014,5,22,4,27.7,0.51,0,0,18,-67.5,Puerto,Rico
2014,5,22,4,2014,5,26,5,27.8,0.56,0,0,18,-67.5,Puerto,Rico
2014,5,26,5,2014,5,29,4,27.7,0.42,0,0,18,-67.5,Puerto,Rico
2014,5,29,4,2014,6,2,3,27.9,0.57,0,0,18,-67.5,Puerto,Rico
2014,6,2,3,2014,6,5,4,27.5,0.13,0,0,18,-67.5,Puerto,Rico
2014,6,5,4,2014,6,9,4,27.7,0.28,0,0,18,-67.5,Puerto,Rico
2014,6,9,4,2014,6,12,3,27.8,0.34,0,0,18,-67.5,Puerto,Rico
2014,6,12,3,2014,6,16,4,27.7,0.19,0,0,18,-67.5,Puerto,Rico
2014,6,19,3,2014,6,23,4,27.7,0.15,0,0,18,-67.5,Puerto,Rico
2014,6,23,4,2014,6,26,4,27.7,0.13,0,0,18,-67.5,Puerto,Rico
2014,6,26,4,2014,6,30,3,28.2,0.6,0,0,18,-67.5,Puerto,Rico
2014,6,30,3,2014,7,3,4,27.8,0.18,0,0,18,-67.5,Puerto,Rico
2014,7,3,4,2014,7,7,4,28.4,0.75,0,0,18,-67.5,Puerto,Rico
2014,7,7,4,2014,7,10,3,28.2,0.53,0,0,18,-67.5,Puerto,Rico
2014,7,10,3,2014,7,14,4,28.3,0.61,0,0,18,-67.5,Puerto,Rico
2014,7,14,4,2014,7,17,3,28.4,0.67,0,0,18,-67.5,Puerto,Rico
2014,7,17,3,2014,7,21,4,28.5,0.72,0,0,18,-67.5,Puerto,Rico
2014,7,21,4,2014,7,24,4,28.2,0.38,0,0,18,-67.5,Puerto,Rico
2014,7,24,4,2014,7,28,3,28,0.13,0,0,18,-67.5,Puerto,Rico
2014,7,28,3,2014,7,31,4,27.8,-0.11,0,0,18,-67.5,Puerto,Rico
2014,7,31,4,2014,8,4,3,28.7,0.74,0.2,0,18,-67.5,Puerto,Rico
2014,8,4,3,2014,8,7,5,28.7,0.7,0.2,0,18,-67.5,Puerto,Rico
2014,8,7,5,2014,8,11,4,28.3,0.25,0,0,18,-67.5,Puerto,Rico
2014,8,11,4,2014,8,14,3,28.3,0.21,0,0,18,-67.5,Puerto,Rico
2014,8,14,3,2014,8,18,4,28.2,0.06,0,0,18,-67.5,Puerto,Rico
2014,8,18,4,2014,8,21,3,28.7,0.52,0.2,0,18,-67.5,Puerto,Rico
2014,8,21,3,2014,8,25,3,28.9,0.67,0.4,0,18,-67.5,Puerto,Rico
2014,8,25,3,2014,8,28,4,28.9,0.63,0.4,0,18,-67.5,Puerto,Rico
2014,8,28,4,2014,9,1,3,28.9,0.58,0.4,0,18,-67.5,Puerto,Rico
2014,9,1,3,2014,9,4,4,28.9,0.54,0.4,0,18,-67.5,Puerto,Rico
2014,9,4,4,2014,9,8,3,28.9,0.49,0.4,0,18,-67.5,Puerto,Rico
2014,9,8,3,2014,9,11,3,28.9,0.45,0.4,0,18,-67.5,Puerto,Rico
2014,9,11,3,2014,9,15,4,28.5,0,0,0,18,-67.5,Puerto,Rico
2014,9,15,4,2014,9,18,3,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,18,3,2014,9,22,5,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,22,5,2014,9,25,4,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,9,25,4,2014,9,29,3,29.1,0.6,0.6,0,18,-67.5,Puerto,Rico
2014,9,29,3,2014,10,2,5,29.2,0.7,0.7,0,18,-67.5,Puerto,Rico
2014,10,2,5,2014,10,6,3,28.8,0.3,0.3,0,18,-67.5,Puerto,Rico
2014,10,6,3,2014,10,9,3,29,0.5,0.5,0,18,-67.5,Puerto,Rico
2014,10,9,3,2014,10,13,4,29.1,0.6,0.6,0,18,-67.5,Puerto,Rico
2014,10,13,4,2014,10,16,3,29.2,0.71,0.7,0,18,-67.5,Puerto,Rico
2014,10,16,3,2014,10,20,5,29.2,0.73,0.7,0,18,-67.5,Puerto,Rico
2014,10,20,5,2014,10,23,3,29.4,0.95,0.9,0,18,-67.5,Puerto,Rico
2014,10,23,3,2014,10,27,3,29.4,0.98,0.9,0,18,-67.5,Puerto,Rico
2014,10,27,3,2014,10,30,5,29.4,1,0.9,0,18,-67.5,Puerto,Rico
2014,10,30,5,2014,11,3,3,29.5,1.12,1,0.5,18,-67.5,Puerto,Rico
2014,11,3,3,2014,11,6,5,29.6,1.24,1.1,1.05,18,-67.5,Puerto,Rico
2014,11,6,5,2014,11,10,3,29.6,1.27,1.1,1.6,18,-67.5,Puerto,Rico
2014,11,10,3,2014,11,13,3,28.8,0.49,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,13,3,2014,11,17,4,28.7,0.47,0.2,1.6,18,-67.5,Puerto,Rico
2014,11,17,4,2014,11,20,4,28.8,0.67,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,20,4,2014,11,24,3,28.8,0.8,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,24,3,2014,11,27,4,28.8,0.9,0.3,1.6,18,-67.5,Puerto,Rico
2014,11,27,4,2014,12,1,4,28.4,0.63,0,1.6,18,-67.5,Puerto,Rico
2014,12,1,4,2014,12,4,5,28.5,0.83,0,1.6,18,-67.5,Puerto,Rico
2014,12,4,5,2014,12,8,3,28,0.47,0,1.6,18,-67.5,Puerto,Rico
2014,12,8,3,2014,12,11,4,27.9,0.47,0,1.6,18,-67.5,Puerto,Rico
